filename,text
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2013-01-01_2013-12-31_15_140_8.json,accomplishment adding additional affected agreed allocated annual anticipates apathetic applicable attention blurring broad budget build chemical cited class collaborative committed communicate comprehensive courses critical cultural current date dedicated dedicated defended dipiero dipiero dipiero dipiero disciplines disciplines documents emphasizing encourages endeavor endeavor engineering essential examination exploration faculty feels film focused ford freshman freshman fund funding funding future gain graduate great helped human humanistic humanities humanities humanities humanities humanities humanities humanities humanities humanities humankind important important improvements inquiries institution interdisciplinary interdisciplinary investigate investment junior knowledge language large learn lee major major major majors making meaningful meaningful mediums member natural natural natural need need new noted objects past past pasts people people people point point political predominantly present president president president principle project project projects proposals questions reached realize recent recently reflect relating relationships research research research research response restore scale science science sciences sciences sciences showcase silent skills skills small song specialized strives strong students studies studies subjects support support survive terms things today tools undergraduate unique university ur valuable venture views website works world
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2013-01-01_2013-12-31_15_15_6.json,add addition address address addressed administration aid aids aids aids aims allow allow allows anne application application approach approaches appropriately architectural augment augment awareness balsamo balsamo balsamo began began benefits bit biweekly blocks bring bring broad broad campus center changes changes characters community community computer computer connection connections cons contemporary content content coordinator courses created creation creation crowd cultural currently database database dean development development developments dhi dhi different difficult digital digital digital digital digital digital digital digital digital digital digitization digitized discuss displayed displays driven early efforts efforts emerged emotional emotional encompasses encountered encourage english example experience experiences explore faculty faculty fad feel field field field figure find find formed gaining game goals goods graduate graduate grassroots happening hardware head heritage horizon hosts humanistic humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities improved include including individual information initiative initiative initiative initiative innovation interaction interaction interaction interactive interested interested interfaces intuitive kind knew lack later lecture lets literature little lobbying look looking lot lot main making making manager martin martin martin martin martin martin martin material means media meets members members memorial mentorship mobile movement necessary needed new new new new new new obstacle offers organizational organized people people personal physical piece poetry poetry pointed power preserves princeton princeton princeton princeton problem problem professor project project project projects projects proof pros publicity putting quilt quilt range ranging reaching read recent records replace resources respond scholars school science semester series series size software sourcing speaker spoke spread staff stages stay student students students study summer support support support support surface technological technological technologies technologies technologies technologies technology textile time tools tools topics touch tuesday typographies undergraduate unique universities university university university users users victims view view viewer viewing wanted washington ways work working working working working works world writings wythoff years
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2013-01-01_2013-12-31_15_16_3.json,accomplish additional additional administering allow allow ann areas art artists arts assistant assistants associate associate associate associate awarded boundaries broadly bushman business campus campus campus campus center center chair chair chemistry class collaborate college committee committee communities community conferences conflicts connect contemplate core courses courtesy crossing degree delve departments developed director director disciplinary earning eckley eckley editor education education education education enables energies english english essential essential establishment example expand expand experience experience fact faculty faculty faculty faculty faculty feature fine focus forget fritzsche fund fund general general german goal goal goals good good grant grant grant grant grant grant grant grant grant grants history hour human humanities humanities humanities humanities humanities humanities humanities humanities humanities important include include including initiatives initiatives institution interdisciplinary involve issues iwu iwu lack lack languages leaders leave literature major major major major majors makes mary material means mellon mind natural needed news news number nursing opportunities opportunity opportunity opportunity opportunity overall participate partnerships performances philosophy philosophy photo political professor professor professor professor professor professor professor profile program project projects public qualified raise relevance religion renew research research research research research research research research responsible schedule scholar scholarship science sciences serve serve simeone simeone simeone single society special special students students students students students students students students students students students studies studies subject subjects summer summer sustaining teaching team theme time time today travel undergrads undergraduate university visualize week wholeheartedly work working working year
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2013-01-01_2013-12-31_15_173_8.json,academic acknowledged added adding address address administration advisers africana alchemy alike allowed analyze antiquity appealed appears applied approach article articulate arts arts arts arts attributed begrudges biological brokaw brokaw brokaw brokaw brown brown brown building burke burke burke cap chair challenging changes changing choose chooses clarity class class class class class class classes classes classes classes classifies cohere collect coming committee committee committee comparative compared concentration concentration concentration concentration concentration concentration concentrations concentrations concentrations concentrator concentrator concentrators concentrators concentrators concentrators concentrators concentrators concentrators concentrators concentrators concentrators concentrators concern confront connect contact content course courses courses courses courses courses courses courses courses courses courses courses created creation creative crisis crisis curricular data data day decade decide declared decline decline decline decline declined decrease decrease degree degree degrees degrees degrees degrees department department department department department department department department department department department department department department departments departments departments departments departments departments desire determine different difficult difficult discussing discussion discussions distinct distinct distinguish dive draw drop drop dropped dropping earning eat economics egan egan egan egan egan egan egan eliminated employment engages engineering engineering english english english english english english english english english english english english english english english english english english english english enrollment enthusiasm excited exists expand expansion face feels female fields financial financial financial financial financial find focus focuses forced forward freedom fully funding future gains gateway gave gave good grab graduation graduation greater greater grown growth harder head held highlighted hist history history history history history history history history history history history hopes humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities hype ideas identified importance improve improved increase increased intellectual intended interdisciplines interest introductory introductory introductory issue issues job job know large large largest later learn learned leaving led level life limited limited literary literary literary literary literary literature literature literature live logistics look lower marketable mathematics mathematics matter medical meiklejohn mirrored model mold moving national need new new nonfiction notion number number number number number number number number number numbers numbers numbers obvious obvious offer offer offer offered oir outlet overhaul overhaul overhaul overhaul overstated partially past past past peer people people people perception periods periods person pervaded philosopher physical physics popular potential practical prepare pressure pressure previously problem problems problems product professor professor professor professors professors professors professors professors professors professors program program program program program published pursues pursuing pushed pushing quality question real realized receiving receiving recently recognizes reducing relative relishes remain required requirements requirements requirements requirements requirements requirements requires resolve rethink retreat retreat reversing reverted revise reward reward rewards rise scholars science science science sciences sciences sciences sciences semester semester serve significantly similar similar similar size skills skills skills skills social sophomores sophomores specific specific spring stem stone structure struggles student student students students students students students students students students students students students students students studies study substantial supported taking talk teaches technology thinking threatened time time topic topic topic tracks tracks trend uncapped unclear undergraduate underwent universities universities universities university university variety ways wide work world world writing writing wrote year year year years years years years years years years years zeilinger zeilinger
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2013-01-01_2013-12-31_15_177_5.json,1960s 1970s ability ability academic academic accountable administrators administrators afford allies american amid anthology argument argument argument argument argument argument argument argument argument argument arguments arguments article arts aspects asserting assess assumptions attachments attentive authored backgrounds bad bearish beauty beings belts benefit benefits bolster books boomed broadly business called care case centers change circles citizens claim classroom climate cognitive college college college college communication complex computer consider context contrast country creating creative crisis crisis critically cultures cultures cultures curiosity current death decline defend defense degree degree democracy democracy democracy departments desire desire desire detect different dipped disciplines discourse discussions donors door drawn dying economic economic economic economic economy economy economy economy education education effect employment encounter endeavor enlist enrich enrollments enterprise equipment equipped ethnic exhilaration experience experiences experiencing extent external faith fallout fell fellow fields find find find flit floes focus focusing foes forcefully foreign foreign foreign frequently friends friendships future future gainful gaining global good good good grew hard hard headlines hear heart higher history history hold holds honor hovered human humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities ice ideas ideas ignores imaginative imagine immortal improve include independent industry industry insisting insists instrumental instrumental interests intrinsic intrinsic intrinsic islam issue jeffersonian job job job journalistic justice kant kicking knowledge land languages languages languages languages languages large lawmakers lead leaders leaders leaders leadership leaping learn learn learns lesser level lies life literature literature literature lives lives living lowest major major market master mean meaning metamorphosis national national national necessary necessary neglect new nimble nub obsolete occur opinion oral order order overstated pace pages painful parents parents parties past people people percentage percentage perpetual philosophy place pluralistic point point political political positioned possibility potential preparation prepared press problem problems proclaiming productive professors professors proportion proposals prospect providing provoke public purpose pursue pursuing questioning quickly racial read recession recession recover reflected released religious religious report restless risky sands scholars school schools science security security service shakespeare sharp sharper shifting sinking sinking skill skills skills slap slashed soft stage stars start state stay strain straining strengthen strenuous student student student students students students students students students students students students students students students studies studies study study study study study subjects summer supposedly swath swiftly tackle tag talking terms thinkers thunderous tic tightened time toe transformative turn uncover understanding university university university university upside utility vicissitudes view vocation ways wiser words work workers works world world written years years young
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2013-01-01_2013-12-31_15_178_5.json,1960s 1980s academy accessibility acronym agenda american architecture argue argued art article arts arts atlantic attached attributable banner begin begins blares body branded broad calls cameras cameras center chalkboard change changed characterized choosing cited classes classes clip college comment computer computer concentration concentration concentrator concentrators concentrators concentrators concentrators concerns contend course course course crisis crisis crisis crisis crisis crisis cs50 cs50 cs50 culmination curiosity data data day debate decade decade decline decline decline decline decline decline declining degrees degrees department department departments depending differences different disciplines dramatic dressed dubstep earlier economic edx eighth elitist end end engineering english english english enhanced enhancing ensuing erasure eventually examination face fallen falling fault fell field field fields fingers fisher fisher fisher fit found found freshmen freshmen freshmen grew growing hall hall hand happened harvard harvard harvard harvard harvard harvard harvard harvard harvard harvard heart hierarchical higher history hoodie hours humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities incoming incoming incoming incoming inconclusive increase information innovative institutions intellectual intended intending interaction interest introductory investigation item july june june june keyboard know laptop largely largest learning leaving lecture lecture lecture lecturer lenses level level long look lower maelstrom major malan malan massive mathematics matter means media mention met microphone mid mind movement national national news news number number number number number number number onstage opinion ornamented outlet overall paces page page12345next paralleled past peak pedagogy peer personal personality place plan plan plays podium potential presents previous primarily princeton processing professor professor progression promoting prongs proposed psychology psychology published published pursue quarter question rates rates reasons recent recent recession reflected renaissance report report report report requests respond result rethinking returns rise role room scanned science science science science sciences sciences scrawling sections sequential sever significantly similar sip sit smaller social society solutions sparked speak special spokesperson sprite stable stage stands statistics status stayed stem stem stem stigmas streaming striding structures struggle student student student student students students students students students students students students students students students study study study studying subject suggests suggests summer survey switched takes taped technology thousands timeframe today topic tops tragedy train trend trendy unclear university university video video wandering website week women women world worth writer yale zipped zoom
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2013-01-01_2013-12-31_15_179_1.json,November ability account acknowledged aided allowed app app appeared approach ask ask ask asked asked asserted assess assistant associate associate audience audience audience audience augmented augmented avenue basic beginning bioethics blog blog blogging books books books books boxes building camps camps camps camps camps canada cards category chair chance changing changing chapters checkout choice class class class class class classes classes classes classical classmates classroom comment commented communication concepts contact contained course courses covered create create created culture day days definitions delivered delivered demonstrated dh dh dhsi digital digital digital digital digital digital digital digital digital digital digital digital digital direction director edition education email english enhance eram eram eram eram example expert expert explained explained faculty faculty faculty faculty false feed figured final format found found french friday fully great helpful higher holding humanists humanists humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humans humor identified important important incorporate information information information innovative installed interacting interesting involved key kind know knowledge lasted layar layar layar layar learn learn learned learned learning leave leave lecture level librarians library library listed lives located log long look lost lot luddite luddite making mean means medium medium medium member member members methodologies money multiple need new new noted notes objectives options order outskirts overall overview pacific pacific pacific pacific pacific pacific pacific pacific pacific participate path pedagogical pedagogy phone picture pointed practices pre presentation presentation presentations presented presented presents prezi privacy process processes professor professor professor professor professor professor program questions questions questions questions questions questions randel randels read reality reality recalled received record religious responded rewarding schroeder schroeder schroeder screen select showed skill slideshow slideshow small smartphone smartphone spanish spoke staff stated stated students students students students students studies study studying success successfully support switched syllabus teach teacher teaching technical technology technology technology tend terms textbook things titled today tools tools tools tools tools topics transcribed true tutorial user utilize variety variety viability viable video video visualization ways website wider wordpress work work world world world world worldwide write youtube
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2013-01-01_2013-12-31_15_179_5.json,adaptation adversity aforementioned annotate avoid bad beings beings benefit book choose choosing classroom college college college college college columnist comparison conceding continue continue continue continues cost costs courses critical debt decline decline decline decline decline decline decline decline decline decreased defenders defined departments designed discouraged discussion disdain educate education encourage engineering english enjoy ensure evolve exaggerated feeder feelings fewer field fields fields financially finding follow follow fortitude gained good good graduate graduation guilt half homer human human humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities impassioned importance including incorporating increasingly interest job job job lament lastly law lead learn learn learned levels long lost love major major major majors majors majors making math mean moral multiple narrowly necessary necessitates need need number number opportunity outlook paradigm parents paying person place plan preparation present president professor professors pursue question quickly reach redefine regard rejoice relish remorse represents rise run school schools science shape shift society starting stem stem student students students students students students students students students study subject subsequent suffer suit sustain taught teaching technologically technology technology thinking twitter understand understanding view view view virgil worries worthy wrong wrong
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2013-01-01_2013-12-31_15_17_2.json,action adaptation advocate advocate advocating america anxious appealing article arts arts attended attitude attitude begin believe believe beneficial blueprints blunt bridge building building building building building building building building building campaign campus class class class classes classes classes classes classes classes classes clear cleared clue comment community community community community community completely completely complex concerts connecting continuously create creation current currently day day day day demolition demolition desire destruction difficult digital duties easier easy eavesdropping educational ego enhancements etched eventually example expanding expectations external extra eyes fairly fall find find find find found found fresh friends fulfilling functional functional functional functionality gallery generation giving good good graduate grassroots grease greatest green ground group happened heard heard hearts humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities idea imagine imagining immensely important important included innovating inside institution interest knocking know know labyrinth labyrinth labyrinth labyrinths later leaders learning lectures lies light line live long lost love luck luck madison madison madison majority makes maps member memories method minds minds minutes money mosse motif motivated navigation need need new new new new new new new note obsessed occurred overheard paying performed pioneers piss pride prime public questions raiders raises read ready real reason reason rebuild reconstruction reconstruction redevelopment renovating replace replace replace reported resources retracing saver schools selfish semester seniors shiny shows simple simply simply slate slated software sounds space space spend spinning spirit squeaky stage statements status steps straight student student students students students students students students students students stuff talking teachers tear tear telling test thing thing tomb ultimate understand uw uw uw uw uw uw uw uw veteran view vilas visited visual walked walking walkthrough wanting wheel wonderful work worst wrong yers
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2013-01-01_2013-12-31_15_17_4.json,absolute absolutely acceptable accounting actuarial added afraid aimed ancestors apes aptly argue article article article aspect aspects awesome banal basing belief benefit benefits benefits black bmws brain bring budget budget business business business business business businesses calligraphy certainly chances choice choose classes classes cohan cohan cojones colleagues college college column comment comparative competition computer contentment contrary conventionally created creative critical critically cuts cutting damn debt definite degree degree degree degree degree departments describes developing differently dirty distant diverse diversifies diversity drain dumb edge employed equal equal example example expenditure faculty fair fallback field field fields financially find fine footprint forbes foreign foreign french friendships fucking generate generate generate grads group guts ha hearted hey higher hole hours huge humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities idiotic immaterial immensely implies important impractical income increase independent individual individual individual inevitable infinite inherently innovation innovation instill instill institution institution intangible interested job job jobs jobs kanani key key kind know knowledge knowledge language languages languages leading learn legal life life life life life literature lofty logical long look looking love lucrative major majoring majors makes making marketing meaningful meaningful meaningful member mercilessly million mind mind mind mistake monetary money money money myth myth noticed nursing nursing opposite ordinary ouch passion past path paws paycheck payoff perceived percent perfect personally philosophy plenty point point popular practical practical practical pragmatic problem profit profitability profitability profitability profitability profitable profitable purposeful putting quantifiable quantifiable read reality recent receptionists relatives relatives require resources respect response returning rigor risk risk rock round rounded sans scale scandinavian scandinavian scandinavian scapegoated sciences sciences scored sector secure sees senior sentence sharpen showed showed skills skip slandered solely solely space spare speak spending spoke start started starting stay stinkin students students students students studied studies studies studies study study stupid stupidity subjects suck summer taking taking taxes teaches tells tend terms tests theoretically thing thinking thoughtlessly time times total true tuition turns typically uncertain undergrads universities university university university university university university university unnecessary valuable waiters waste wasteful weak word work worth worth worthwhile worthwhile writes writes written year years
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2013-01-01_2013-12-31_15_180_8.json,abortion accomplish analyze analyze apart applies applying assumption asterisk attention attest audiences background beings blurred bombings boston breadth bubble bubbles buffer certain challenge choices cinematic classic college college college college college comment comment compares concept concept conference consumers creative critical critical critiquing current describe describe different dimensional discourse discourse discrimination discuss endows english entertainment entitlement epitomize events events everyday exceptional experience eye feel feel festival figure film fit focuses forcing formulas friends gave good good good graduation heads histories human humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities ideas imagining implication implications included infiltrating instruction interaction issues know learn lens life life life life life life life life life linked look look loves majoring manual map movie movie natural new nights nod numbers occupy organ panel people percolating perspective perspectives played pop posit position post practice practice practice preparation prepubescent presented previously promises puts questioning race ready real real real reductive refer relaxation representing responsible resume role ruin ruining schema school school seeping segregation separate separating shaping shared shed shed slavery smile smile social sphere sponsored stand start starts stop strangely student studies subject switch synthesize tactic talents target term thinking thinking thinking thinking thoughtfully time tools tools trade train trains type ucare uncharacteristic undertones universities university unsettle vibes virginia virginia waned wanting ways weekend words work work world world world world world world year years zone
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2013-01-01_2013-12-31_15_181_2.json,80s October accepting advertising advertising amazing appeal approach art article arts arts availability background basis beings bengtsson biology bu bu bu bu bu bu bu bu bu bu bu business candidates cas cas certain choosing college communicate communication community concerned conducted conlon course courses courses courses courses courses courses courses critical critical crucial daughters dean decade decline decline declining decrease degree department dip director disciplines disciplines dollar double driving education email employers ended english enthralled environment essential excellence excitement field fields fields finish focus fun future generally good good grad graduate graduate great helps helps history hosting human humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities idea idea important important include increase increased indicate indicate indicates information integrate intelligently interest interest interest interested interested interested interesting interesting interim interpret involved job job job job jobs junior junior keeping kind lead linguistics look lot lot maintained major major major majors majors mathematics mcknight mcknight mcknight misconception modern natalie national national nationwide nguyen nguyen oral oriented originally parents past pattern people people people people pertain picked picking potential press prioritize problems professional professional professor professor professor professor professors professors professors program programs pursuing pushed range reason recent recent recently recently recently relate related reminds reported research school school schools science sciences sciences sciences selective sign significant skills skills skills sons sophomore stable statistics students students students students students students students students studies study studying studying studying subtle success surveys switched switching switching taking talking teach tend testament things thinking thinking topic trend trend trend trends tyler typically undergraduate understand universities universities wide winn winn winn winn women world written young
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2013-01-01_2013-12-31_15_183_7.json,aaron academic additional affected applied applied associate attended benefit career careers careers casl choice college collegiate community complain contact course course courtesy credit credits curriculum degree department detail director education education education education english event event explained expressed featured field flaw florida foundations gathered gradprograms graduate graduate graduate graduate grasp greater hearing held helped hfcc hope hoped hours humanities importance information interview involves level level libs lives mals mals mals manages master master masters member member mind minimum organized oversaw partnerships path plays presentation presentation presenters primary prof prof prof professional professional professor professor program program project questions real requires rigorous rohan rohan rohan seminars sequence speak speak speakers specialists staff stating stressed students students students students students students students teaches thesis umd umd umich umich visit walked work world world writer www yesterday ynclan
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2013-01-01_2013-12-31_15_190_2.json,2013msa 2013your October academic accuracy add addressed addressing advice american analyze annotating archive arguments asian asian asked assessing assigning assistant attaining audience audience audience audience available background banquet beginning beneficial blogger brainstorm brainstorming broadly broke called campus care catered change charity classes classrooms collection collections colonial colonial column commentary community compiled completed consisted contact containing content contested contribute controversial conversations couple coverage defined definition definitions delivered digital digital digital digital digital digital digital digital digital digital digital digital digital digital digital digital digital digital digital digital digitization director discuss discussing dive diverse doctorate document early edition editors encompass event example example example example examples examples examples examples examples expand experiements explained explained explained expressed faculty faculty faculty fellowships final final focusing form founder friday funded gave generally goals graduate group group groups handout helpful highly holt hope host humanistic humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities idea idea ideas ideas ideas implementing included included included information information information interest interested interested interested introdh involved issues know know known knox koh koh koh koh koh koh koh koh koh koh koh koh koh koh koh koh koh koh koh koh koh learning lecture lecture lecture library life life link link links literary literature located long looking lot lot love magazine main mathematicians means memorial mentioned mentioned methods minority minutes modeling modeling nanxi need new news notability notable october october offering online outcome outcomes pacific pacific pacific pacific paper passed pedagogy peers people people people people performing ph poetry population post posts potential potential potential present presentation presentation presentation presentation presenting presenting presenting prezi produce professor professor professors profhacker project project project project project project projects projects projects projects projects projects projects projects projects provided public published published pursue quality question relevant research research resource rewriting rewriting room rules scale scholars series service settings sex share showed showed showed signapore smaller software source source special staff start start started steps storm student student students students students students studies syria talking tanglatest teach tend tenure tiger tinyurl titled today topic trusted truth truth twitter undergraduate university utis verifiability verifiable visit ways website websites whitman wikipedia wikipedia wikipedia wikipedia wikipedia william women word work work worked working works works works write writing
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2013-01-01_2013-12-31_15_199_5.json,November Washington Washington accomplished added additions advocate advocate advocating agents ago agreed alive america american anticipated applications approve april april asked attend awarded aware background baseball believes believes benefit brings bunch ceremony chairmen chance chance chancellor chancellor check chose chose cities cities classes colleagues confirmation confirmation confirmation confirmed congress constantly consult convince convincing council council council council council council courtesy criticism days dedicated department deserved duties early early early early early early early early early early early early early early early early early early easy encouraging entail excellent excited exciting explained explained extraordinary faculty fbi fbi federal feels festival fine forms forum general glad government grant honor honoring hopes humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities imagine important important important included informed institution interest interest interviewing intrusive investigate involved job join joining kling knew know lawyer lawyer leader literature lives lot meet meets members merle met met minds money motion nation national nationally nch need neh neh neighbors new new nominated nominating nomination november obama obama officially opportunity order organize past people people people person personally phone phone politicians position president prides process process process process process professor professor provide public public public public question ranging received received recent recognition recognition recognized regard renowned research returns review scholar scholar scientific senate send senior set sharon shocked significant sit sit social stahl stahl star star strenuous student students students students study stuff support sworn sworn taking talk tax terms thought time times topics touted undergraduates university university university university unwilling vice washington ways whirl works worth year year years years
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2013-01-01_2013-12-31_15_200_0.json,afloat ago alumni areas argued article available background background belasco belasco belasco belasco broad budget career career career career certainly chairman chairwoman changing community contemporary convened cost costs course creative critical critical criticism crucial cultivation cuts day dean debate decrease decrease decreases decreases decreases department department department departments devalued devalued digital donors educating education education email email email english experience experience external external facing fact fact facts fairly fees feet figures florida focus force funding funding funding funding funding funding funding future globe happened hard helping helps higher highly history human human humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities hurt imagination imagination imagine imagine impact important important important important important intent interim job job jobs kind kind know lab languages largest learn level life life lincoln literature love low loyal luck lucky makes mathematics means narrow national nationally nebraska necessary new nonsensical occupations optimistic outfit paths pay people people people persuaded philosophy political politicians possibilities prepare prepare prepared preparing problem problematic projects provide quicker quickly range recruit result risk science science sciences sciences sense single skills social social solution solving students students students students students subjects suffered suggested suggesting task teach thinking thomas thomas thomas time today tools tuition understand understand understanding understanding unl unl unl unl valued valued varied vary ways words working world world wrapped writing wrote wrote wrote year years
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2013-01-01_2013-12-31_15_201_6.json,40s 50s 60s academic administration admits affecting afford analytical application areas argument associate available award ball bank basic believes billiards bridging bridging bring build burden career career career center chair climate college college commencement concerns connection contribute conversation correlating counterparts country courses create cultivate current cut decline decline declining departments departments describe different different direct direct direct director distrust dropped dry early easily economic employable employment endeavor engineering english english erving erving erving ethos example explained fact family family fields fields financial financial fortune freely gap general good graduate group growth hand happiness hard hard honors horsepower humanist humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities idea indirect instantaneously institution institutional intellectual intend interest interests issue job job joshi joshi joshi joshi joshi kids kind kind kind know know known learned learning learns life life links little little lives look looking looking luxury luxury major majoring majoring majoring majors mathematics metaphor national nationally nationwide nature necessarily neuroscience neuroscience new new numbers occurring past path path pathway people people percentage percentage perfect person phenomenon pocket powerful practical prepare prepare pressures prestige private problem produce professor professors program program program program programs programs push read real reason remained rest scale school schools science sciences select sense series serves shot shots signature skills skills society solving statistics steady stem stem strength sts student students students students students students study succeed superfluous support supporting taking technology tend things today trivial true uncover university utility utility visible warnings ways ways winning work workforce works world years years years zigzag
172244_172244_universitywire_bodypluralhumanitiesorhleadpluralhumanities_2013-01-01_2013-12-31_15_203_8.json,academia academia accessible addition age ago agreement alive analytical answer answers applications applications articulation asked available average bachelor bad beauty binary bring broader business business careers cells century chemistry chemistry choice choice choice choices choosing college college colloquium common commonly communication community community compared complemented computer conversation convinced couple courses cute debate decisions decisions declared decline declined decreases defend degree degrees degrees degrees different different discipline disciplines disciplines discussion discussion dispel doe double earns economic economics economy economy editing engineering engineering english english english english english english english english enjoyed entering essential experience experiences extensive fact fate fell felt felt field fields fields fields filled film financial fine forget fuel future good graduate graduating graduation growing history human human human humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanities humanize hydrogen incoming increasing inform information instance instance internship jobs knowledge law lie life lifetime light literature literature literature live lives loses love lucrative major major major major majors majors majors majors making making matter medicine meet members monday mundane nationwide natures necessary need needs negated new noble notion number number numbers opt original overall overall overlooked partway passion passion passionate past people people people people people people percentage perfectly performed period piece place place place poetry poetry poetry practical practical practical practical presentation problem professor professor punishing purpose pursuing pursuits quarter question question quoting race race rational read read reading relative remind required required return revised rich romance science sciences scientific scientific scientific senior seniors serves share sheets sight simple simply skills skills skills solved statistics stay steadily stem stem stem storage strictly students study study study studying studying summer suppose surrounding sustain swarthmore swarthmore swarthmore swatties taking taking tasks taught teacher teacher teaches technology tells today ubiquity undergrad understandable unenjoyable unfortunate uninformed valuable valued voiced waiter waiter waiter waitressing website work world world worries worth write write writes writing writing years years years years yesterday young young
